Voltage
1138.12
1054.335
932.566
786.582
628.671
467.598
312.529
175.467
64.626
-15.473
-66.931
-101.146
-126.424
-146.864
-163.461
-172.284
-172.977
-168.932
-163.736
-161.195
-162.456
-166.485
-172.137
-178.065
-183.074
-186.027
-185.711
-181.74
-174.565
-165.019
-154.178
-142.915
-131.875
-121.782
-113.319
-106.847
-102.438
-99.923
-98.953
-99.239
-100.551
-102.658
-105.344
-108.355
-111.403
-114.216
-116.545
-118.214
-119.12
-119.176
-118.324
-116.55
-113.885
-110.408
-106.238
-101.476
-96.208
-90.517
-84.475
-78.186
-71.772
-65.354
-59.055
-52.961
-47.122
-41.583
-36.371
-31.494
-26.945
-22.695
-18.701
-14.932
-11.371
-7.996
-4.795
-1.744
1.183
4.011
6.764
9.465
12.132
14.783
17.433
20.095
22.778
25.489
28.232
31.012
33.839
36.724
39.679
42.713
45.834
49.053
52.376
55.81
59.358
63.021
66.799
70.689
74.688
78.793
82.999
87.299
91.686
96.153
100.69
105.286
109.93
114.611
119.317
124.033
128.745
133.438
138.099
142.71
147.257
151.724
156.095
160.354
164.485
168.472
172.3
175.955
179.421
182.686
185.737
188.564
191.157
193.508
195.612
197.463
199.061
200.402
201.487
202.319
202.9
203.236
203.333
203.199
202.844
202.28
201.518
200.572
199.458
198.192
196.789
195.267
193.645
191.942
190.174
188.363
186.526
184.683
182.852
181.051
179.297
177.606
175.993
174.47
173.051
171.743
170.556
169.494
168.562
167.761
167.091
166.549
166.131
165.83
165.638
165.544
165.535
165.597
165.714
165.868
166.04
166.21
166.358
166.463
166.503
166.456
166.299
166.011
165.569
164.953
164.143
163.119
161.862
160.357
158.59
156.549
154.223
151.606
148.694
145.485
141.98
138.183
134.1
129.74
125.113
120.233
115.115
109.778
104.243
98.53
92.664
86.668
80.57
74.395
68.171
61.925
55.682
49.471
43.319
37.252
31.294
25.469
19.801
14.31
9.015
3.932
-0.925
-5.547
-9.927
-14.061
-17.952
-21.606
-25.035
-28.251
-31.271
-34.115
-36.805
-39.365
-41.82
-44.193
-46.511
-48.805
-51.106
-53.452
-55.882
-58.434
-61.143
-64.049
-67.186
-70.594
-74.306
-78.344
-82.731
-87.494
-92.667
-98.301
-104.436
-111.089
-118.269
-125.974
-134.188
-142.888
-152.027
-161.518
-171.284
-181.248
-191.347
-201.548
-211.809
-222.06
-232.218
-242.172
-251.827
-261.147
-270.107
-278.693
-286.927
-294.854
-302.592
-310.348
-318.294
-326.567
-335.279
-344.485
-354.282
-364.805
-376.154
-388.472
-401.909
-416.448
-431.961
-448.19
-464.627
-480.709
-495.884
-509.405
-520.495
-528.658
-533.689
-535.914
-536.172
-535.298
-533.894
-532.423
-531.331
-530.812
-530.605
-529.535
-525.393
-515.547
-497.688
-470.189
-431.311
-379.42
-313.711
-234.26
-143.765
-47.652
50.161
146.935
240.502
330.811
411.963
473.375
505.818
500.257
457.585
386.241
293.764
188.39
71.973
-53.911
-181.019
-300.347
-399.726
-472.96
-524.876
-561.618
-591.186
-617.746
-638.947
-654.54
-665.584
-674.343
-684.689
-697.974
-713.569
-730.414
-746.958
-761.784
-773.67
-781.33
-784.008
-781.726
-775.002
-764.674
-751.649
-736.801
-721.098
-705.536
-690.812
-677.299
-665.153
-654.332
-644.774
-636.453
-629.264
-623.069
-617.774
-613.289
-609.529
-606.421
-603.812
-601.514
-599.316
-596.976
-594.322
-591.253
-587.706
-583.683
-579.21
-574.316
-569.071
-563.566
-557.879
-552.085
-546.25
-540.422
-534.671
-529.082
-523.745
-518.757
-514.183
-510.049
-506.365
-503.115
-500.269
-497.79
-495.621
-493.685
-491.914
-490.248
-488.631
-487.016
-485.349
-483.57
-481.618
-479.436
-476.968
-474.17
-470.998
-467.411
-463.376
-458.865
-453.86
-448.348
-442.317
-435.758
-428.662
-421.027
-412.852
-404.147
-394.92
-385.187
-374.968
-364.291
-353.188
-341.697
-329.86
-317.724
-305.338
-292.754
-280.029
-267.222
-254.392
-241.602
-228.913
-216.388
-204.089
-192.08
-180.421
-169.172
-158.392
-148.136
-138.458
-129.407
-121.031
-113.372
-106.467
-100.352
-95.056
-90.604
-87.014
-84.303
-82.478
-81.546
-81.503
-82.344
-84.055
-86.616
-90.004
-94.189
-99.136
-104.804
-111.149
-118.122
-125.67
-133.736
-142.261
-151.181
-160.432
-169.947
-179.655
-189.488
-199.373
-209.241
-219.02
-228.639
-238.031
-247.127
-255.861
-264.172
-271.999
-279.285
-285.975
-292.021
-297.376
-301.999
-305.853
-308.906
-311.133
-312.511
-313.025
-312.666
-311.43
-309.319
-306.341
-302.51
-297.846
-292.375
-286.126
-279.136
-271.447
-263.103
-254.156
-244.661
-234.675
-224.26
-213.481
-202.404
-191.1
-179.637
-168.088
-156.524
-145.017
-133.639
-122.461
-111.552
-100.979
-90.807
-81.099
-71.913
-63.307
-55.332
-48.034
-41.455
-35.632
-30.597
-26.375
-22.985
-20.439
-18.742
-17.893
-17.887
-18.71
-20.342
-22.757
-25.923
-29.801
-34.35
-39.52
-45.258
-51.505
-58.197
-65.27
-72.653
-80.275
-88.061
-95.933
-103.815
-111.628
-119.297
-126.744
-133.892
-140.666
-146.993
-152.805
-158.034
-162.618
-166.498
-169.62
-171.938
-173.418
-174.026
-173.737
-172.53
-170.39
-167.311
-163.293
-158.339
-152.451
-145.64
-137.925
-129.334
-119.906
-109.681
-98.702
-87.018
-74.688
-61.774
-48.343
-34.455
-20.164
-5.53
9.371
24.459
39.639
54.826
69.954
84.954
99.76
114.316
128.574
142.512
156.143
169.465
182.464
195.123
207.409
219.317
230.87
242.08
252.953
263.489
273.658
283.433
292.796
301.676
309.962
317.537
324.257
330.012
334.724
338.276
340.549
341.417
340.772
338.528
334.567
328.873
321.578
312.989
303.651
294.196
285.155
277.088
270.688
266.304
263.884
262.964
262.34
260.852
257.844
252.6
244.482
233.552
220.582
207.398
197.229
193.162
197.739
213.866
244.047
289.942
350.99
423.465
502.491
584.285
668.898
758.016
849.02
932.513
992.039
1010.978
982.563
913.222
818.21
712.839
605.45
494.914
379.753
265.441
161.549
81.595
32.28
8.276
2.286
5.255
12.207
25.069
43.343
65.164
87.827
107.05
121.208
130.698
136.139
138.779
140.027
141.098
143.246
147.148
152.595
159.038
165.851
172.454
178.348
182.994
185.826
186.56
185.275
182.206
177.694
172.074
165.57
158.447
151.026
143.529
136.125
128.923
121.932
115.166
108.661
102.421
96.439
90.692
85.118
79.657
74.271
68.898
63.482
57.96
52.243
46.281
40.055
33.559
26.817
19.861
12.72
5.44
-1.913
-9.28
-16.595
-23.8
-30.846
-37.675
-44.225
-50.431
-56.227
-61.555
-66.366
-70.616
-74.262
-77.268
-79.601
-81.237
-82.161
-82.357
-81.806
-80.495
-78.414
-75.556
-71.924
-67.523
-62.359
-56.449
-49.814
-42.481
-34.482
-25.856
-16.642
-6.884
3.369
14.066
25.151
36.566
48.251
60.143
72.176
84.283
96.396
108.444
120.36
132.075
143.52
154.628
165.331
175.567
185.272
194.388
202.857
210.624
217.639
223.855
229.231
233.727
237.311
239.955
241.636
242.337
242.048
240.762
238.478
235.201
230.942
225.716
219.544
212.452
204.47
195.636
185.989
175.573
164.44
152.641
140.234
127.278
113.837
99.977
85.765
71.272
56.569
41.731
26.829
11.94
-2.864
-17.509
-31.922
-46.031
-59.769
-73.067
-85.86
-98.088
-109.691
-120.615
-130.807
-140.222
-148.815
-156.549
-163.391
-169.311
-174.286
-178.298
-181.334
-183.387
-184.455
-184.54
-183.652
-181.805
-179.019
-175.32
-170.737
-165.305
-159.065
-152.062
-144.344
-135.964
-126.978
-117.447
-107.433
-97.002
-86.22
-75.158
-63.885
-52.473
-40.993
-29.519
-18.122
-6.874
4.156
14.898
25.286
35.255
44.742
53.688
62.039
69.742
76.748
83.013
88.497
93.166
96.99
99.944
102.008
103.168
103.416
102.748
101.169
98.685
95.312
91.069
85.981
80.079
73.398
65.979
57.866
49.108
39.757
29.871
19.51
8.737
-2.381
-13.778
-25.383
-37.124
-48.928
-60.723
-72.435
-83.993
-95.323
-106.353
-117.014
-127.237
-136.959
-146.118
-154.653
-162.51
-169.637
-175.989
-181.525
-186.208
-190.01
-192.907
-194.885
-195.935
-196.053
-195.242
-193.511
-190.873
-187.345
-182.951
-177.714
-171.667
-164.845
-157.292
-149.06
-140.202
-130.775
-120.835
-110.446
-99.675
-88.593
-77.268
-65.759
-54.133
-42.465
-30.843
-19.369
-8.125
2.823
13.422
23.623
33.38
42.66
51.455
59.791
67.696
75.189
82.27
88.919
95.143
100.984
106.511
111.813
116.927
121.836
126.513
130.945
135.104
138.945
142.349
145.098
147.009
147.956
147.847
146.64
144.266
140.553
135.279
128.333
119.773
109.888
99.152
87.926
76.483
65.259
54.887
46.008
39.028
33.69
29.142
24.732
20.178
15.382
10.344
4.98
-0.664
-5.478
-7.272
-3.879
6.604
25.767
55.006
95.752
149.424
215.347
290.149
371.645
458.205
549.248
646.345
744.296
832.373
900.464
937.151
940.562
919.052
878.887
827.153
764.756
684.505
586.599
477.872
371.972
287.725
234.721
210.364
203.952
202.901
200.401
196.998
196.943
201.888
209.918
217.833
222.265
222.186
218.634
212.591
205.093
197.431
190.641
185.368
181.922
180.037
179.098
178.579
177.994
176.764
174.337
170.389
164.791
157.612
149.066
139.358
128.708
117.391
105.723
93.977
82.328
70.877
59.691
48.853
38.45
28.541
19.14
10.238
1.831
-6.079
-13.492
-20.428
-26.94
-33.088
-38.94
-44.571
-50.027
-55.333
-60.505
-65.546
-70.448
-75.197
-79.759
-84.085
-88.136
-91.879
-95.282
-98.313
-100.935
-103.105
-104.782
-105.924
-106.491
-106.451
-105.773
-104.431
-102.405
-99.678
-96.24
-92.089
-87.222
-81.636
-75.33
-68.306
-60.569
-52.13
-43.003
-33.205
-22.759
-11.692
-0.038
12.164
24.872
38.041
51.623
65.564
79.811
94.306
108.989
123.798
138.669
153.537
168.336
182.998
197.455
211.639
225.483
238.92
251.887
264.319
276.157
287.341
297.814
307.525
316.421
324.457
331.59
337.779
342.992
347.198
350.373
352.498
353.559
353.549
352.466
350.311
347.094
342.828
337.531
331.226
323.943
315.715
306.579
296.578
285.759
274.172
261.873
248.919
235.37
221.29
206.745
191.803
176.533
161.008
145.3
129.483
113.631
97.82
82.122
66.612
51.362
36.444
21.926
7.875
-5.646
-18.574
-30.851
-42.424
-53.24
-63.253
-72.419
-80.7
-88.061
-94.473
-99.91
-104.353
-107.788
-110.205
-111.598
-111.968
-111.319
-109.661
-107.007
-103.375
-98.79
-93.279
-86.874
-79.611
-71.532
-62.682
-53.108
-42.861
-31.997
-20.571
-8.642
3.728
16.478
29.544
42.861
56.362
69.982
83.653
97.309
110.883
124.311
137.529
150.474
163.087
175.312
187.092
198.375
209.109
219.247
228.742
237.55
245.63
252.944
259.459
265.143
269.973
273.926
276.986
279.138
280.374
280.686
280.073
278.533
276.071
272.693
268.408
263.234
257.191
250.305
242.608
234.125
224.888
214.934
204.303
193.033
181.167
168.741
155.798
142.386
128.556
114.36
99.855
85.09
70.125
55.017
39.823
24.617
9.468
-5.556
-20.378
-34.961
-49.269
-63.247
-76.858
-90.055
-102.754
-114.948
-126.635
-137.661
-147.937
-157.377
-165.841
-173.459
-180.414
-186.641
-192.119
-197.077
-201.605
-205.923
-210.324
-214.405
-217.753
-220.408
-222.316
-223.248
-223.094
-221.364
-217.527
-212.034
-205.325
-197.412
-188.417
-178.39
-167.343
-155.805
-144.339
-132.701
-120.6
-107.886
-94.311
-79.906
-64.839
-49.017
-32.306
-14.929
2.838
20.661
38.042
54.67
70.425
85.176
98.791
111.179
122.101
131.254
138.526
143.883
147.486
149.733
150.912
151.284
151.352
151.765
153.139
155.887
159.617
163.269
165.951
166.957
165.853
162.415
156.317
147.636
137.781
129.32
125.225
128.475
141.152
165.063
202.48
255.073
323.096
403.939
492.322
583.085
672.708
760.92
848.548
931.838
1001.662
1043.412
1042.458
994.275
905.555
791.654
668.633
543.362
414.633
279.819
142.285
14.973
-86.638
-154.091
-189.956
-206.722
-217.821
-230.846
-247.516
-264.994
-281.311
-296.896
-312.84
-330.623
-350.041
-369.477
-387.216
-401.327
-410.326
-413.664
-411.311
-403.724
-391.847
-376.618
-358.914
-339.653
-319.619
-299.364
-279.246
-259.43
-239.915
-220.718
-201.875
-183.435
-165.495
-148.131
-131.408
-115.367
-99.983
-85.23
-71.099
-57.587
-44.728
-32.574
-21.147
-10.495
-0.692
8.246
16.324
23.603
30.225
36.265
41.747
46.69
51.056
54.812
57.97
60.528
62.502
63.957
64.931
65.461
65.606
65.357
64.677
63.49
61.649
59.048
55.632
51.358
46.223
40.241
33.407
25.74
17.27
7.995
-2.073
-12.912
-24.511
-36.819
-49.76
-63.24
-77.123
-91.28
-105.61
-120.018
-134.421
-148.756
-162.951
-176.948
-190.706
-204.169
-217.28
-229.986
-242.225
-253.944
-265.104
-275.671
-285.618
-294.925
-303.57
-311.53
-318.785
-325.312
-331.091
-336.101
-340.322
-343.735
-346.332
-348.107
-349.065
-349.212
-348.56
-347.122
-344.921
-341.977
-338.318
-333.972
-328.968
-323.341
-317.127
-310.366
-303.101
-295.376
-287.238
-278.735
-269.917
-260.835
-251.542
-242.092
-232.537
-222.933
-213.334
-203.795
-194.372
-185.12
-176.092
-167.344
-158.927
-150.895
-143.295
-136.175
-129.581
-123.553
-118.13
-113.349
-109.239
-105.829
-103.144
-101.205
-100.029
-99.629
-100.015
-101.191
-103.159
-105.915
-109.453
-113.759
-118.819
-124.611
-131.112
-138.293
-146.123
-154.565
-163.581
-173.128
-183.159
-193.626
-204.478
-215.658
-227.111
-238.777
-250.594
-262.502
-274.436
-286.333
-298.129
-309.762
-321.167
-332.283
-343.051
-353.41
-363.304
-372.678
-381.479
-389.658
-397.169
-403.968
-410.018
-415.281
-419.728
-423.333
-426.073
-427.931
-428.893
-428.951
-428.099
-426.339
-423.675
-420.117
-415.679
-410.38
-404.243
-397.298
-389.577
-381.118
-371.961
-362.15
-351.731
-340.754
-329.272
-317.339
-305.01
-292.342
-279.394
-266.225
-252.897
-239.469
-226.002
-212.553
-199.181
-185.943
-172.892
-160.081
-147.56
-135.377
-123.581
-112.218
-101.331
-90.962
-81.149
-71.932
-63.348
-55.428
-48.199
-41.687
-35.91
-30.886
-26.628
-23.147
-20.446
-18.526
-17.39
-17.04
-17.477
-18.697
-20.691
-23.45
-26.961
-31.212
-36.189
-41.869
-48.219
-55.215
-62.832
-71.053
-79.868
-89.249
-99.149
-109.519
-120.306
-131.441
-142.856
-154.454
-166.118
-177.748
-189.253
-200.558
-211.616
-222.362
-232.723
-242.623
-251.973
-260.704
-268.778
-276.146
-282.757
-288.61
-293.725
-298.176
-302.096
-305.573
-308.672
-311.445
-313.904
-316.04
-317.831
-319.241
-320.258
-320.898
-321.176
-321.119
-320.73
-319.963
-318.793
-317.04
-314.362
-310.328
-304.33
-295.797
-284.359
-269.664
-251.36
-229.38
-203.907
-175.52
-145.374
-114.563
-83.849
-53.943
-25.456
1.333
26.536
51.195
77.383
107.424
143.392
186.991
239.896
303.633
379.174
466.327
562.399
662.647
762.561
858.88
951.009
1039.584
1121.705
1189.818
1231.225
1234.379
1196.116
1121.08
1022.455
911.259
789.966
660.445
523.463
387.318
270.54
185.387
136.246
117.492
112.669
110.422
106.02
98.555
91.955
86.862
81.047
72.9
60.411
43.475
23.667
2.557
-18.029
-36.453
-52.074
-64.992
-75.653
-84.763
-92.975
-100.786
-108.761
-117.517
-127.353
-138.256
-150.035
-162.305
-174.72
-187.043
-198.977
-210.21
-220.461
-229.42
-236.864
-242.69
-246.809
-249.174
-249.766
-248.557
-245.567
-240.879
-234.587
-226.795
-217.608
-207.111
-195.415
-182.654
-168.976
-154.552
-139.527
-124.01
-108.102
-91.892
-75.457
-58.88
-42.219
-25.513
-8.802
7.864
24.435
40.848
57.05
72.998
88.654
103.981
118.937
133.475
147.551
161.121
174.144
186.574
198.367
209.47
219.844
229.457
238.281
246.292
253.468
259.787
265.236
269.804
273.481
276.253
278.103
279.02
278.995
278.027
276.122
273.281
269.512
264.823
259.231
252.762
245.439
237.278
228.284
218.463
207.841
196.471
184.423
171.759
158.536
144.817
130.682
116.222
101.514
86.602
71.496
56.201
40.75
25.211
9.679
-5.751
-21.018
-36.103
-50.992
-65.649
-80.036
-94.132
-107.963
-121.582
-134.976
-148.048
-160.616
-172.502
-183.591
-193.814
-203.144
-211.538
-218.92
-225.197
-230.294
-234.175
-236.796
-238.079
-237.882
-236.047
-232.514
-227.357
-220.757
-212.892
-203.878
-193.793
-182.704
-170.71
-157.934
-144.489
-130.45
-115.874
-100.847
-85.505
-70.049
-54.692
-39.567
-24.708
-10.076
4.357
18.57
32.526
46.189
59.55
72.601
85.301
97.57
109.323
120.506
131.103
141.135
150.626
159.564
167.898
175.556
182.478
188.626
193.967
198.466
202.077
204.771
206.544
207.421
207.429
206.582
204.885
202.339
198.947
194.73
189.71
183.916
177.374
170.112
162.162
153.563
144.358
134.586
124.28
113.47
102.189
90.474
78.365
65.904
53.129
40.083
26.809
13.357
-0.226
-13.892
-27.593
-41.284
-54.915
-68.437
-81.801
-94.957
-107.86
-120.46
-132.709
-144.556
-155.955
-166.86
-177.226
-187.009
-196.166
-204.655
-212.439
-219.481
-225.75
-231.215
-235.851
-239.635
-242.551
-244.589
-245.742
-246.004
-245.376
-243.861
-241.468
-238.209
-234.097
-229.149
-223.385
-216.833
-209.528
-201.512
-192.828
-183.519
-173.635
-163.227
-152.357
-141.08
-129.446
-117.507
-105.321
-92.96
-80.517
-68.071
-55.687
-43.428
-31.346
-19.486
-7.892
3.418
14.456
25.232
35.751
45.999
55.929
65.523
74.785
83.743
92.455
100.931
109.138
117.055
124.654
131.883
138.669
144.853
150.211
154.603
157.909
160.056
161.005
160.618
158.744
155.251
149.953
142.726
133.609
122.709
110.319
97.048
83.545
70.513
58.827
49.233
42.082
37.382
34.592
32.366
29.455
25.174
18.582
9.948
0.216
-10.879
-21.554
-30.953
-38.486
-38.253
-25.801
4.958
60.274
136.082
227.435
328.032
429.001
528.895
625.48
713.029
787.548
842.648
872.494
875.302
849.819
796.679
719.914
623.926
512.712
388.212
250.696
104.179
-41.392
-169.761
-264.821
-319.35
-336.197
-327.599
-306.705
-280.374
-250.721
-215.9
-175.056
-131.298
-88.868
-51.92
-23.085
-2.686
10.43
18.074
22.215
25.009
28.254
33.1
40.49
50.86
64.024
79.457
96.231
113.028
128.63
142.298
153.585
162.358
168.732
172.908
175.276
176.481
177.251
178.053
179.123
180.53
182.217
184.181
186.419
188.835
191.272
193.599
195.721
197.587
199.188
200.459
201.292
201.566
201.149
199.964
197.974
195.158
191.502
187.001
181.66
175.512
168.609
160.993
152.694
143.74
134.159
123.993
113.296
102.122
90.529
78.567
66.283
53.727
40.945
27.984
14.886
1.694
-11.551
-24.803
-38.012
-51.126
-64.092
-76.859
-89.376
-101.591
-113.454
-124.917
-135.934
-146.462
-156.459
-165.884
-174.699
-182.868
-190.359
-197.14
-203.184
-208.466
-212.965
-216.663
-219.545
-221.602
-222.824
-223.208
-222.754
-221.465
-219.349
-216.416
-212.681
-208.162
-202.88
-196.862
-190.136
-182.734
-174.691
-166.046
-156.839
-147.115
-136.919
-126.299
-115.304
-103.984
-92.391
-80.578
-68.598
-56.506
-44.353
-32.195
-20.086
-8.078
3.775
15.422
26.812
37.896
48.626
58.956
68.84
78.238
87.109
95.414
103.118
110.189
116.594
122.308
127.305
131.563
135.062
137.788
139.727
140.868
141.205
140.734
139.453
137.365
134.473
130.786
126.314
121.069
115.069
108.331
100.877
92.73
83.917
74.467
64.411
53.783
42.618
30.956
18.835
6.3
-6.606
-19.835
-33.34
-47.071
-60.976
-75.002
-89.095
-103.202
-117.265
-131.229
-145.038
-158.634
-171.96
-184.96
-197.579
-209.76
-221.45
-232.596
-243.148
-253.056
-262.273
-270.756
-278.46
-285.348
-291.381
-296.528
-300.757
-304.043
-306.362
-307.695
-308.03
-307.355
-305.668
-302.967
-299.257
-294.548
-288.853
-282.191
-274.587
-266.068
-256.665
-246.416
-235.363
-223.549
-211.025
-197.843
-184.058
-169.728
-154.915
-139.68
-124.088
-108.203
-92.093
-75.825
-59.471
-43.1
-26.782
-10.59
5.407
21.136
36.524
51.502
66.005
79.967
93.328
106.028
118.012
129.229
139.637
149.194
157.862
165.601
172.377
178.163
182.937
186.677
189.368
190.996
191.553
191.042
189.474
186.858
183.204
178.522
172.812
166.094
158.408
149.793
140.304
130.008
118.982
107.329
95.178
82.652
69.866
56.922
43.895
30.88
17.974
5.277
-7.087
-19.02
-30.452
-41.304
-51.529
-61.129
-70.124
-78.59
-86.674
-94.508
-102.215
-109.907
-117.603
-125.305
-133.021
-140.766
-148.621
-156.66
-164.908
-173.352
-181.961
-190.701
-199.41
-207.741
-215.088
-220.621
-223.539
-223.241
-219.236
-210.971
-198.228
-181.14
-160.21
-136.748
-112.029
-86.778
-61.753
-37.686
-14.708
7.603
30.518
56.884
89.536
130.381
181.622
245.321
322.83
414.847
519.099
629.882
741.816
851.097
957.128
1061.152
1159.512
1242.803
1296.147
1306.139
1269.978
1194.205
1093.125
978.473
853.811
721.088
583.579
453.038
346.2
273.479
235.209
220.02
213.725
207.862
200.485
195.067
193.527
193.868
193.016
187.634
176.688
161.407
143.185
123.662
104.495
87.02
72.038
59.576
49.006
39.459
30.214
20.716
10.405
-1.318
-14.811
-30.129
-47.08
-65.268
-84.311
-103.917
-123.793
-143.626
-163.135
-182.013
-199.941
-216.715
-232.187
-246.237
-258.805
-269.821
-279.227
-287.03
-293.285
-298.055
-301.414
-303.421
-304.121
-303.591
-301.928
-299.244
-295.669
-291.299
-286.203
-280.442
-274.065
-267.121
-259.654
-251.688
-243.229
-234.294
-224.91
-215.11
-204.938
-194.43
-183.613
-172.517
-161.172
-149.617
-137.892
-126.038
-114.094
-102.105
-90.116
-78.175
-66.334
-54.638
-43.13
-31.849
-20.833
-10.12
0.255
10.257
19.855
29.017
37.712
45.91
53.581
60.697
67.234
73.168
78.476
83.14
87.141
90.464
93.097
95.028
96.248
96.75
96.531
95.591
93.93
91.553
88.466
84.68
80.206
75.061
69.261
62.828
55.784
48.155
39.971
31.261
22.061
12.407
2.336
-8.11
-18.888
-29.952
-41.253
-52.743
-64.37
-76.082
-87.824
-99.543
-111.182
-122.686
-134.001
-145.069
-155.838
-166.253
-176.262
-185.814
-194.859
-203.351
-211.244
-218.496
-225.068
-230.921
-236.025
-240.347
-243.862
-246.547
-248.385
-249.36
-249.461
-248.684
-247.026
-244.49
-241.083
-236.816
-231.704
-225.768
-219.031
-211.521
-203.272
-194.318
-184.7
-174.46
-163.644
-152.301
-140.483
-128.243
-115.637
-102.722
-89.556
-76.199
-62.713
-49.157
-35.592
-22.081
-8.683
4.542
17.535
30.239
42.598
54.558
66.068
77.077
87.538
97.407
106.643
115.205
123.058
130.169
136.508
142.049
146.77
150.653
153.683
155.848
157.143
157.563
157.112
155.794
153.616
150.591
146.733
142.063
136.602
130.377
123.415
115.748
107.41
98.44
88.878
78.765
68.145
57.064
45.569
33.712
21.542
9.111
-3.528
-16.323
-29.217
-42.154
-55.079
-67.937
-80.674
-93.234
-105.567
-117.621
-129.35
-140.712
-151.669
-162.181
-172.212
-181.729
-190.701
-199.099
-206.896
-214.062
-220.572
-226.406
-231.552
-236.003
-239.752
-242.794
-245.127
-246.756
-247.69
-247.94
-247.511
-246.405
-244.634
-242.224
-239.211
-235.651
-231.588
-227.054
-222.079
-216.698
-210.937
-204.817
-198.335
-191.457
-184.157
-176.425
-168.269
-159.717
-150.772
-141.417
-131.626
-121.376
-110.678
-99.578
-88.116
-76.337
-64.324
-52.193
-40.11
-28.314
-17.022
-6.422
3.284
11.921
19.331
25.287
29.546
31.991
32.642
31.705
29.581
26.676
23.364
20.155
17.7
16.507
16.785
18.222
19.96
21.072
20.885
18.873
14.563
7.803
-1.074
-10.771
-18.825
-22.24
-18.201
-4.387
21.409
61.068
115.884
185.973
268.451
357.853
448.89
537.438
622.337
704.186
779.347
838.837
869.685
860.449
807.756
717.908
602.382
468.974
323.7
171.372
20.358
-110.991
-208.722
-267.514
-292.766
-302.627
-310.562
-321.836
-335.779
-345.754
-349.504
-349.458
-348.368
-349.399
-353.11
-357.909
-362.442
-365.191
-364.768
-360.243
-351.125
-337.63
-320.572
-300.961
-279.759
-257.845
-236.029
-215.055
-195.415
-177.29
-160.663
-145.378
-131.266
-118.203
-106.06
-94.692
-84
-73.884
-64.18
-54.74
-45.38
-35.884
-26.12
-16.012
-5.503
5.388
16.607
28.089
39.731
51.411
63.032
74.495
85.71
96.598
107.054
116.964
126.214
134.678
142.266
148.917
154.586
159.253
162.919
165.59
167.295
168.075
167.962
166.985
165.173
162.544
159.128
154.958
150.073
144.513
138.315
131.516
124.149
116.252
107.857
98.998
89.704
80
69.919
59.495
48.765
37.767
26.541
15.123
3.552
-8.13
-19.886
-31.676
-43.465
-55.218
-66.899
-78.472
-89.901
-101.153
-112.192
-122.984
-133.497
-143.699
-153.556
-163.037
-172.113
-180.755
-188.935
-196.627
-203.805
-210.446
-216.527
-222.028
-226.93
-231.217
-234.873
-237.887
-240.248
-241.949
-242.985
-243.353
-243.053
